OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
130835,13,Limerick,194899,2020/05/07 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,570,292.459171160447,,,7206726911.85791,673892.690484703
130836,14,Longford,40873,2020/05/07 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,264,645.903163457539,,,3097977868.80127,315245.172822004
130837,15,Louth,128884,2020/05/07 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,715,554.762422022904,,,2386326963.30518,352203.517153586
130838,16,Mayo,130507,2020/05/07 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,522,399.978545212134,,,16036984139.0337,2101964.07657906
130839,17,Meath,195044,2020/05/07 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,754,386.579438485675,,,6658570745.56543,554844.750540487
130840,18,Monaghan,61386,2020/05/07 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,447,728.179063630144,,,3768943156.93945,392803.047266063
130841,19,Offaly,77961,2020/05/07 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,349,447.659727299547,,,5558826350.06201,561440.378583655
130842,20,Roscommon,64544,2020/05/07 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,234,362.543381259296,,,7278743875.74121,622494.154575241
130843,21,Sligo,65535,2020/05/07 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,116,177.004654001678,,,5348370378.15381,682286.870285499
130844,22,Tipperary,159553,2020/05/07 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,515,322.776757566451,,,11551196729.2788,781276.579658177
130845,23,Waterford,116176,2020/05/07 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,143,123.089106183721,,,4848379554.98291,643184.903993029
130846,24,Westmeath,88770,2020/05/07 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,640,720.964289737524,,,5208705730.30273,422669.332716032
130847,25,Wexford,149722,2020/05/07 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,194,129.573476175846,,,6332221063.42285,589324.476745023
130848,26,Wicklow,142425,2020/05/07 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,637,447.252940143935,,,5580728578.64697,427539.198566779
130849,1,Carlow,56932,2020/05/08 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,139,244.150916883299,,,2432351721.08691,319348.572538664
130850,2,Cavan,76176,2020/05/08 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,752,987.187565637471,,,5575009910.82324,515954.496459225
130851,3,Clare,118817,2020/05/08 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,303,255.014013146267,,,8722541705.68115,1013948.95023179
130852,4,Cork,542868,2020/05/08 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1207,222.337658509988,,,19529490885.5488,2129949.40863365
130853,5,Donegal,159192,2020/05/08 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,469,294.612794612795,,,14624041936.8887,2145085.77438756
130854,6,Dublin,1347359,2020/05/08 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11068,821.458868794434,,,2612632654.59473,449433.53182733
130855,7,Galway,258058,2020/05/08 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,388,150.35379643336,,,17079158586.2568,1972288.28611619
130856,8,Kerry,147707,2020/05/08 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,303,205.135843257259,,,12483603408.0742,1753779.81860439
130857,9,Kildare,222504,2020/05/08 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1324,595.045482328408,,,4726063621.61621,422182.036778848
130858,10,Kilkenny,99232,2020/05/08 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,277,279.143824572718,,,5585391835.08203,453397.572162214
130859,11,Laois,84697,2020/05/08 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,247,291.627802637638,,,4731211499.44824,398512.462211564
130860,12,Leitrim,32044,2020/05/08 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,66,205.966795655973,,,4618679672.90234,453253.685043117
130861,13,Limerick,194899,2020/05/08 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,572,293.485343690835,,,7206726911.85791,673892.690484703
130862,14,Longford,40873,2020/05/08 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,264,645.903163457539,,,3097977868.80127,315245.172822004
130863,15,Louth,128884,2020/05/08 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,721,559.417771018901,,,2386326963.30518,352203.517153586
130864,16,Mayo,130507,2020/05/08 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,522,399.978545212134,,,16036984139.0337,2101964.07657906
130865,17,Meath,195044,2020/05/08 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,758,388.630257787986,,,6658570745.56543,554844.750540487
130866,18,Monaghan,61386,2020/05/08 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,447,728.179063630144,,,3768943156.93945,392803.047266063
130867,19,Offaly,77961,2020/05/08 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,350,448.942419927913,,,5558826350.06201,561440.378583655
130868,20,Roscommon,64544,2020/05/08 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,235,364.092711948438,,,7278743875.74121,622494.154575241
130869,21,Sligo,65535,2020/05/08 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,116,177.004654001678,,,5348370378.15381,682286.870285499
130870,22,Tipperary,159553,2020/05/08 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,517,324.030259537583,,,11551196729.2788,781276.579658177
130871,23,Waterford,116176,2020/05/08 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,143,123.089106183721,,,4848379554.98291,643184.903993029
130872,24,Westmeath,88770,2020/05/08 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,641,722.090796440239,,,5208705730.30273,422669.332716032
130873,25,Wexford,149722,2020/05/08 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,199,132.912998757698,,,6332221063.42285,589324.476745023
130874,26,Wicklow,142425,2020/05/08 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,643,451.465683693172,,,5580728578.64697,427539.198566779
130875,1,Carlow,56932,2020/05/09 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,141,247.663879716153,,,2432351721.08691,319348.572538664
130876,2,Cavan,76176,2020/05/09 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,753,988.500315059861,,,5575009910.82324,515954.496459225
130877,3,Clare,118817,2020/05/09 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,305,256.697273959114,,,8722541705.68115,1013948.95023179
130878,4,Cork,542868,2020/05/09 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1232,226.942829564461,,,19529490885.5488,2129949.40863365
130879,5,Donegal,159192,2020/05/09 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,,,14624041936.8887,2145085.77438756
130880,6,Dublin,1347359,2020/05/09 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11175,829.400330572624,,,2612632654.59473,449433.53182733
130881,7,Galway,258058,2020/05/09 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,392,151.903835571848,,,17079158586.2568,1972288.28611619
130882,8,Kerry,147707,2020/05/09 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,303,205.135843257259,,,12483603408.0742,1753779.81860439
130883,9,Kildare,222504,2020/05/09 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1331,598.191493186639,,,4726063621.61621,422182.036778848
130884,10,Kilkenny,99232,2020/05/09 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,280,282.167042889391,,,5585391835.08203,453397.572162214
130885,11,Laois,84697,2020/05/09 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,248,292.808482000543,,,4731211499.44824,398512.462211564
130886,12,Leitrim,32044,2020/05/09 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,74,230.932467856697,,,4618679672.90234,453253.685043117
130887,13,Limerick,194899,2020/05/09 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,582,298.616206342772,,,7206726911.85791,673892.690484703
130888,14,Longford,40873,2020/05/09 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,267,653.242972133193,,,3097977868.80127,315245.172822004
130889,15,Louth,128884,2020/05/09 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,730,566.400794512895,,,2386326963.30518,352203.517153586
130890,16,Mayo,130507,2020/05/09 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,522,399.978545212134,,,16036984139.0337,2101964.07657906
130891,17,Meath,195044,2020/05/09 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,760,389.655667439142,,,6658570745.56543,554844.750540487
130892,18,Monaghan,61386,2020/05/09 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,449,731.437135503209,,,3768943156.93945,392803.047266063
130893,19,Offaly,77961,2020/05/09 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,351,450.225112556278,,,5558826350.06201,561440.378583655
130894,20,Roscommon,64544,2020/05/09 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,247,382.684680218146,,,7278743875.74121,622494.154575241
130895,21,Sligo,65535,2020/05/09 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,123,187.685969329366,,,5348370378.15381,682286.870285499
130896,22,Tipperary,159553,2020/05/09 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,523,327.790765450979,,,11551196729.2788,781276.579658177
130897,23,Waterford,116176,2020/05/09 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,143,123.089106183721,,,4848379554.98291,643184.903993029
130898,24,Westmeath,88770,2020/05/09 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,643,724.343809845669,,,5208705730.30273,422669.332716032
130899,25,Wexford,149722,2020/05/09 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,202,134.916712306809,,,6332221063.42285,589324.476745023
130900,26,Wicklow,142425,2020/05/09 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,646,453.57205546779,,,5580728578.64697,427539.198566779
130901,1,Carlow,56932,2020/05/10 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,141,247.663879716153,,,2432351721.08691,319348.572538664
130902,2,Cavan,76176,2020/05/10 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,757,993.751312749422,,,5575009910.82324,515954.496459225
130903,3,Clare,118817,2020/05/10 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,306,257.538904365537,,,8722541705.68115,1013948.95023179
130904,4,Cork,542868,2020/05/10 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1234,227.311243248819,,,19529490885.5488,2129949.40863365
130905,5,Donegal,159192,2020/05/10 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,474,297.753655962611,,,14624041936.8887,2145085.77438756
130906,6,Dublin,1347359,2020/05/10 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11235,833.853486709927,,,2612632654.59473,449433.53182733
130907,7,Galway,258058,2020/05/10 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,400,155.003913848825,,,17079158586.2568,1972288.28611619
130908,8,Kerry,147707,2020/05/10 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,305,206.489875225954,,,12483603408.0742,1753779.81860439
130909,9,Kildare,222504,2020/05/10 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1337,600.888073922267,,,4726063621.61621,422182.036778848
130910,10,Kilkenny,99232,2020/05/10 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,284,286.198000644953,,,5585391835.08203,453397.572162214
130911,11,Laois,84697,2020/05/10 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,249,293.989161363449,,,4731211499.44824,398512.462211564
130912,12,Leitrim,32044,2020/05/10 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,74,230.932467856697,,,4618679672.90234,453253.685043117
130913,13,Limerick,194899,2020/05/10 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,588,301.694723933935,,,7206726911.85791,673892.690484703
130914,14,Longford,40873,2020/05/10 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,269,658.136177916962,,,3097977868.80127,315245.172822004
130915,15,Louth,128884,2020/05/10 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,733,568.728469010893,,,2386326963.30518,352203.517153586
130916,16,Mayo,130507,2020/05/10 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,537,411.472181568805,,,16036984139.0337,2101964.07657906
130917,17,Meath,195044,2020/05/10 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,769,394.270010869342,,,6658570745.56543,554844.750540487
130918,18,Monaghan,61386,2020/05/10 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,454,739.582315185873,,,3768943156.93945,392803.047266063
130919,19,Offaly,77961,2020/05/10 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,358,459.203960954836,,,5558826350.06201,561440.378583655
130920,20,Roscommon,64544,2020/05/10 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,297,460.15121467526,,,7278743875.74121,622494.154575241
130921,21,Sligo,65535,2020/05/10 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,127,193.789578088045,,,5348370378.15381,682286.870285499
130922,22,Tipperary,159553,2020/05/10 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,524,328.417516436545,,,11551196729.2788,781276.579658177
130923,23,Waterford,116176,2020/05/10 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,143,123.089106183721,,,4848379554.98291,643184.903993029
130924,24,Westmeath,88770,2020/05/10 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,643,724.343809845669,,,5208705730.30273,422669.332716032
130925,25,Wexford,149722,2020/05/10 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,202,134.916712306809,,,6332221063.42285,589324.476745023
130926,26,Wicklow,142425,2020/05/10 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,649,455.678427242408,,,5580728578.64697,427539.198566779
130927,1,Carlow,56932,2020/05/11 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,143,251.176842549006,,,2432351721.08691,319348.572538664
130928,2,Cavan,76176,2020/05/11 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,765,1004.25330812854,,,5575009910.82324,515954.496459225
130929,3,Clare,118817,2020/05/11 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,308,259.222165178384,,,8722541705.68115,1013948.95023179
130930,4,Cork,542868,2020/05/11 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1238,228.048070617535,,,19529490885.5488,2129949.40863365
130931,5,Donegal,159192,2020/05/11 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,,,14624041936.8887,2145085.77438756
130932,6,Dublin,1347359,2020/05/11 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11242,834.373021592612,,,2612632654.59473,449433.53182733
130933,7,Galway,258058,2020/05/11 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,402,155.778933418069,,,17079158586.2568,1972288.28611619
130934,8,Kerry,147707,2020/05/11 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,305,206.489875225954,,,12483603408.0742,1753779.81860439
130935,9,Kildare,222504,2020/05/11 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1344,604.034084780498,,,4726063621.61621,422182.036778848
130936,10,Kilkenny,99232,2020/05/11 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,291,293.252176717188,,,5585391835.08203,453397.572162214
130937,11,Laois,84697,2020/05/11 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,249,293.989161363449,,,4731211499.44824,398512.462211564
130938,12,Leitrim,32044,2020/05/11 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,75,234.053176881788,,,4618679672.90234,453253.685043117
130939,13,Limerick,194899,2020/05/11 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,588,301.694723933935,,,7206726911.85791,673892.690484703
130940,14,Longford,40873,2020/05/11 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,270,660.582780808847,,,3097977868.80127,315245.172822004
130941,15,Louth,128884,2020/05/11 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,735,570.280252009559,,,2386326963.30518,352203.517153586
130942,16,Mayo,130507,2020/05/11 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,538,412.238423992583,,,16036984139.0337,2101964.07657906
130943,17,Meath,195044,2020/05/11 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,769,394.270010869342,,,6658570745.56543,554844.750540487
130944,18,Monaghan,61386,2020/05/11 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,458,746.098458932004,,,3768943156.93945,392803.047266063
130945,19,Offaly,77961,2020/05/11 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,360,461.769346211567,,,5558826350.06201,561440.378583655
130946,20,Roscommon,64544,2020/05/11 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,298,461.700545364403,,,7278743875.74121,622494.154575241
130947,21,Sligo,65535,2020/05/11 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,128,195.315480277714,,,5348370378.15381,682286.870285499
130948,22,Tipperary,159553,2020/05/11 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,524,328.417516436545,,,11551196729.2788,781276.579658177
130949,23,Waterford,116176,2020/05/11 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,144,123.949869164027,,,4848379554.98291,643184.903993029
130950,24,Westmeath,88770,2020/05/11 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,645,726.596823251098,,,5208705730.30273,422669.332716032
130951,25,Wexford,149722,2020/05/11 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,206,137.58833037229,,,6332221063.42285,589324.476745023
130952,26,Wicklow,142425,2020/05/11 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,647,454.274179392663,,,5580728578.64697,427539.198566779
130953,1,Carlow,56932,2020/05/12 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,143,251.176842549006,,,2432351721.08691,319348.572538664
130954,2,Cavan,76176,2020/05/12 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,767,1006.87880697332,,,5575009910.82324,515954.496459225
130955,3,Clare,118817,2020/05/12 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,308,259.222165178384,,,8722541705.68115,1013948.95023179
130956,4,Cork,542868,2020/05/12 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1249,230.074345881503,,,19529490885.5488,2129949.40863365
130957,5,Donegal,159192,2020/05/12 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,473,297.125483692648,,,14624041936.8887,2145085.77438756
130958,6,Dublin,1347359,2020/05/12 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11308,839.271493343645,,,2612632654.59473,449433.53182733
130959,7,Galway,258058,2020/05/12 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,405,156.941462771935,,,17079158586.2568,1972288.28611619
130960,8,Kerry,147707,2020/05/12 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,305,206.489875225954,,,12483603408.0742,1753779.81860439
130961,9,Kildare,222504,2020/05/12 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1348,605.831805270916,,,4726063621.61621,422182.036778848
130962,10,Kilkenny,99232,2020/05/12 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,292,294.259916156079,,,5585391835.08203,453397.572162214
